term,category,weight
signed,DEP_SCORE,2.530553822
circumstances,DEP_SCORE,-15.02912669
kindergarten,DEP_SCORE,9.81356302
mistakes,DEP_SCORE,-5.143174403
ideal,DEP_SCORE,-23.05689985
tons,DEP_SCORE,-5.380016697
sale,DEP_SCORE,0.443846071
earned,DEP_SCORE,0.893810305
opened,DEP_SCORE,-6.338569799
mana,DEP_SCORE,-13.21832089
fair,DEP_SCORE,4.110590611
recommended,DEP_SCORE,-18.77454836
froze,DEP_SCORE,0.951069084
angry,DEP_SCORE,13.42884456
laws,DEP_SCORE,-13.36816891
spite,DEP_SCORE,-4.078046962
essence,DEP_SCORE,-14.97948592
castle,DEP_SCORE,7.918062041
brooks,DEP_SCORE,-0.262658389
anatomy,DEP_SCORE,-9.668010726
machine,DEP_SCORE,10.07355314
spectacular,DEP_SCORE,-22.25292714
dinner,DEP_SCORE,-2.440027983
gladly,DEP_SCORE,5.512072589
pedicure,DEP_SCORE,-5.821969494
speaks,DEP_SCORE,-6.054561122
seattle,DEP_SCORE,-4.283474146
talents,DEP_SCORE,-21.1701204
stalking,DEP_SCORE,27.0395299
jumps,DEP_SCORE,-3.528228126
peace,DEP_SCORE,-7.671541198
presentation,DEP_SCORE,0.128515718
gentleman,DEP_SCORE,-15.98825636
diagnosed,DEP_SCORE,-4.869588183
covers,DEP_SCORE,4.93510142
terrifying,DEP_SCORE,36.29648633
dedication,DEP_SCORE,-24.91499345
recovered,DEP_SCORE,24.58025021
waves,DEP_SCORE,6.427334331
options,DEP_SCORE,-12.48441914
rarely,DEP_SCORE,-3.78335714
movie,DEP_SCORE,-2.565906902
ir,DEP_SCORE,-0.211888859
worn,DEP_SCORE,3.438874555
chosen,DEP_SCORE,5.148102077
deer,DEP_SCORE,17.63915271
bye,DEP_SCORE,0.738676682
whistle,DEP_SCORE,9.082726603
mini,DEP_SCORE,-7.767699716
crap,DEP_SCORE,5.128515003
omfg,DEP_SCORE,11.09180142
eating,DEP_SCORE,1.071499732
patch,DEP_SCORE,4.024350863
immune,DEP_SCORE,3.240272144
stone,DEP_SCORE,1.971132968
ran,DEP_SCORE,-5.791679627
importance,DEP_SCORE,-15.62178276
boots,DEP_SCORE,-11.82781465
advanced,DEP_SCORE,-14.81125171
quietly,DEP_SCORE,-9.24289502
problem,DEP_SCORE,3.039943877
deaf,DEP_SCORE,-1.522417474
plans,DEP_SCORE,0.604143999
hall,DEP_SCORE,-5.396927109
bears,DEP_SCORE,-9.081672516
head,DEP_SCORE,5.960618359
swell,DEP_SCORE,-14.89168294
film,DEP_SCORE,-0.287010006
skip,DEP_SCORE,6.181298032
anonymous,DEP_SCORE,4.562170708
wet,DEP_SCORE,-10.52329668
fortunate,DEP_SCORE,-15.66067803
medication,DEP_SCORE,35.16356543
shape,DEP_SCORE,-9.531768349
staying,DEP_SCORE,-2.548290878
ar,DEP_SCORE,-4.499141136
tastes,DEP_SCORE,-1.194460607
crush,DEP_SCORE,1.061479225
walls,DEP_SCORE,1.814500304
gosh,DEP_SCORE,-2.27520313
opposite,DEP_SCORE,-1.046361444
bum,DEP_SCORE,8.250220697
solo,DEP_SCORE,-1.12958783
delta,DEP_SCORE,5.01522328
tearing,DEP_SCORE,16.72100835
borrow,DEP_SCORE,-14.63221894
female,DEP_SCORE,-5.4843848
bud,DEP_SCORE,4.799949303
butter,DEP_SCORE,-2.596264671
photoshop,DEP_SCORE,12.1196578
bless,DEP_SCORE,-7.140930731
lounge,DEP_SCORE,-17.89183471
resting,DEP_SCORE,0.873559138
disco,DEP_SCORE,6.356596266
motion,DEP_SCORE,-2.33977142
holding,DEP_SCORE,2.449586001
enjoys,DEP_SCORE,-8.064407664
dynamite,DEP_SCORE,-8.038993594
donut,DEP_SCORE,-27.27665887
ahh,DEP_SCORE,-4.67364144
task,DEP_SCORE,1.964409567
treatment,DEP_SCORE,5.304330009
collar,DEP_SCORE,-7.744889899
anger,DEP_SCORE,9.683859937
awake,DEP_SCORE,13.71916865
insult,DEP_SCORE,0.684495891
killers,DEP_SCORE,5.611916962
concerned,DEP_SCORE,-0.975081376
job,DEP_SCORE,-0.658360013
awkward,DEP_SCORE,0.883106272
classes,DEP_SCORE,-2.973276516
courage,DEP_SCORE,-14.21212691
asleep,DEP_SCORE,9.110937527
blows,DEP_SCORE,-6.755873517
raw,DEP_SCORE,1.672013881
chain,DEP_SCORE,0.348348647
flaws,DEP_SCORE,24.88233957
measure,DEP_SCORE,-12.07779987
privacy,DEP_SCORE,-2.034887659
valley,DEP_SCORE,-12.33610312
haven't,DEP_SCORE,10.68805746
lemon,DEP_SCORE,9.305543696
world's,DEP_SCORE,-3.030462528
forecast,DEP_SCORE,-21.3583835
cancel,DEP_SCORE,-17.33103256
overload,DEP_SCORE,6.232787477
apologies,DEP_SCORE,4.240117676
hairs,DEP_SCORE,18.74098159
state,DEP_SCORE,-5.991232691
ace,DEP_SCORE,-1.882799744
smallest,DEP_SCORE,-11.4348576
love,DEP_SCORE,-1.123425362
cookout,DEP_SCORE,-27.25026314
mixed,DEP_SCORE,0.119933146
dat,DEP_SCORE,-2.866787581
drums,DEP_SCORE,12.83747027
connection,DEP_SCORE,3.910578548
thumbs,DEP_SCORE,7.088183287
tied,DEP_SCORE,-0.917245791
frog,DEP_SCORE,8.513860604
hung,DEP_SCORE,-8.817493395
grab,DEP_SCORE,-4.507348032
technology,DEP_SCORE,-5.804127173
repair,DEP_SCORE,2.69292083
wall,DEP_SCORE,2.039388814
office,DEP_SCORE,-8.684185738
brag,DEP_SCORE,-0.700575442
foolish,DEP_SCORE,-15.85846068
persons,DEP_SCORE,-1.089942403
predict,DEP_SCORE,-7.609725506
magical,DEP_SCORE,-0.425697249
ds,DEP_SCORE,24.24647765
bean,DEP_SCORE,9.049823102
judgement,DEP_SCORE,-16.40297767
thing,DEP_SCORE,-0.768494507
pity,DEP_SCORE,1.42601717
macaroni,DEP_SCORE,16.3780317
creed,DEP_SCORE,-22.16497275
surrounded,DEP_SCORE,5.599867174
mobile,DEP_SCORE,0.962570396
shorter,DEP_SCORE,26.01472842
shallow,DEP_SCORE,63.11340515
crisp,DEP_SCORE,0.893184048
attempt,DEP_SCORE,4.822523367
choices,DEP_SCORE,-2.455777248
belief,DEP_SCORE,-11.16397185
plate,DEP_SCORE,-4.178850938
greatness,DEP_SCORE,-38.23085831
opinion,DEP_SCORE,10.23543391
jus,DEP_SCORE,-1.084593076
curly,DEP_SCORE,20.18225373
finds,DEP_SCORE,10.58874591
rock,DEP_SCORE,-4.013619707
screen,DEP_SCORE,-4.834512783
statement,DEP_SCORE,-6.24373907
recovery,DEP_SCORE,-8.920047598
grade,DEP_SCORE,2.155655458
locked,DEP_SCORE,-3.481534018
insurance,DEP_SCORE,3.771005826
moment,DEP_SCORE,-6.806918768
fixing,DEP_SCORE,2.28809469
shave,DEP_SCORE,-6.401662454
stupidity,DEP_SCORE,0.877572581
grandparents,DEP_SCORE,4.932857319
hat,DEP_SCORE,-3.143793428
rocked,DEP_SCORE,-11.19136188
beep,DEP_SCORE,-0.718560298
bash,DEP_SCORE,3.094689617
morning,DEP_SCORE,-1.481593512
pressure,DEP_SCORE,4.018445051
organized,DEP_SCORE,8.228895053
nevermind,DEP_SCORE,40.11764079
beds,DEP_SCORE,6.454651844
cousins,DEP_SCORE,2.279448365
sort,DEP_SCORE,7.996556567
snack,DEP_SCORE,7.445944755
chasing,DEP_SCORE,4.023197013
ha,DEP_SCORE,-3.812242684
scrubs,DEP_SCORE,-12.80541861
locker,DEP_SCORE,-5.448676041
seal,DEP_SCORE,-2.214767832
supposedly,DEP_SCORE,30.83880938
wrongs,DEP_SCORE,0.475661998
tables,DEP_SCORE,-21.95990736
pieces,DEP_SCORE,9.306276946
display,DEP_SCORE,3.487582628
shakes,DEP_SCORE,-15.14257535
stand,DEP_SCORE,2.143331485
wan,DEP_SCORE,10.19830518
crashed,DEP_SCORE,13.4448648
indoor,DEP_SCORE,-10.36149291
delicious,DEP_SCORE,-12.12553027
completed,DEP_SCORE,-17.36381825
friendly,DEP_SCORE,-12.01609552
wipe,DEP_SCORE,2.875335334
homecoming,DEP_SCORE,-12.9690442
grip,DEP_SCORE,19.24907186
clever,DEP_SCORE,-15.17524139
laughing,DEP_SCORE,-3.905707227
fantasy,DEP_SCORE,7.070182657
searching,DEP_SCORE,-1.912810992
circles,DEP_SCORE,5.70731507
held,DEP_SCORE,13.71852051
taxi,DEP_SCORE,-4.985573581
theory,DEP_SCORE,10.48874315
ii,DEP_SCORE,-2.508312114
sales,DEP_SCORE,-8.729290541
biscuits,DEP_SCORE,-19.80653862
freedom,DEP_SCORE,-6.489751239
closes,DEP_SCORE,-6.762640822
struggling,DEP_SCORE,12.31139991
positive,DEP_SCORE,-10.77776521
sparks,DEP_SCORE,6.836305463
rooms,DEP_SCORE,3.89152537
escaped,DEP_SCORE,13.14770681
balloons,DEP_SCORE,-23.11561198
downs,DEP_SCORE,16.24593647
prof,DEP_SCORE,0.90979492
ground,DEP_SCORE,2.561459328
cave,DEP_SCORE,-16.68127964
cone,DEP_SCORE,-2.980131628
rebel,DEP_SCORE,19.43217008
fills,DEP_SCORE,21.34236131
hate,DEP_SCORE,7.766276718
hairy,DEP_SCORE,-37.54169442
freak,DEP_SCORE,9.795692649
kindness,DEP_SCORE,-3.51456754
asks,DEP_SCORE,-6.402911297
hating,DEP_SCORE,13.8757205
halfway,DEP_SCORE,-3.788510174
slight,DEP_SCORE,-1.21462862
sheets,DEP_SCORE,-0.434837992
jerk,DEP_SCORE,9.644182629
tag,DEP_SCORE,-13.45275051
killer,DEP_SCORE,-8.380462031
fuk,DEP_SCORE,2.676087183
pan,DEP_SCORE,-4.601609366
irritating,DEP_SCORE,22.15552272
guidance,DEP_SCORE,-1.929166652
allergies,DEP_SCORE,9.406476702
remains,DEP_SCORE,-4.087652385
signing,DEP_SCORE,-4.639455258
crash,DEP_SCORE,1.913378636
desperate,DEP_SCORE,-0.625768032
theater,DEP_SCORE,-2.009079666
delay,DEP_SCORE,-1.411717407
australian,DEP_SCORE,-10.17200305
difficulties,DEP_SCORE,-54.67733608
iphone,DEP_SCORE,-5.922573978
holds,DEP_SCORE,-3.59102611
granny,DEP_SCORE,-2.756433208
client,DEP_SCORE,-38.56727499
developed,DEP_SCORE,-4.096668065
change,DEP_SCORE,-1.633907085
existed,DEP_SCORE,4.303544974
slowly,DEP_SCORE,19.37691483
huh,DEP_SCORE,1.924277787
sized,DEP_SCORE,4.838758354
freeze,DEP_SCORE,10.95956236
ducks,DEP_SCORE,-0.726779004
porch,DEP_SCORE,-3.669219468
baker,DEP_SCORE,-4.454971714
fitness,DEP_SCORE,-4.787097973
secretly,DEP_SCORE,28.02628733
smartest,DEP_SCORE,27.18879246
douche,DEP_SCORE,2.899076294
path,DEP_SCORE,-3.411081122
door,DEP_SCORE,3.725729426
traditional,DEP_SCORE,-15.04654529
fade,DEP_SCORE,17.75857066
tongue,DEP_SCORE,12.06843268
arizona,DEP_SCORE,-6.018244704
soda,DEP_SCORE,8.520374671
totally,DEP_SCORE,-0.364677052
dryer,DEP_SCORE,-5.681917946
utterly,DEP_SCORE,-15.48988652
cranky,DEP_SCORE,26.50193407
mighty,DEP_SCORE,-0.426150732
stink,DEP_SCORE,-0.269301443
heating,DEP_SCORE,2.450983528
discovery,DEP_SCORE,-1.646754351
teachers,DEP_SCORE,4.783975548
windshield,DEP_SCORE,-4.89217974
dyed,DEP_SCORE,35.71122469
encourage,DEP_SCORE,-27.21865636
fresh,DEP_SCORE,-6.390007039
encouragement,DEP_SCORE,-5.001608962
balcony,DEP_SCORE,-25.20346238
wing,DEP_SCORE,0.753062006
gut,DEP_SCORE,27.80790828
crown,DEP_SCORE,-5.93184126
rave,DEP_SCORE,-2.638480596
hours,DEP_SCORE,-0.143232856
fault,DEP_SCORE,6.748714028
bone,DEP_SCORE,1.936674747
adventure,DEP_SCORE,-14.48759645
crack,DEP_SCORE,-5.992196784
hunger,DEP_SCORE,-8.682902528
heading,DEP_SCORE,-6.465010248
oprah,DEP_SCORE,-8.984590597
colored,DEP_SCORE,-9.751512723
standards,DEP_SCORE,-6.962590708
bake,DEP_SCORE,0.468632499
spam,DEP_SCORE,0.346847774
style,DEP_SCORE,-17.79332996
realization,DEP_SCORE,-0.363603345
lasting,DEP_SCORE,-11.62067385
kingdom,DEP_SCORE,9.328365457
prices,DEP_SCORE,2.681047649
celebrity,DEP_SCORE,-8.483182457
worthwhile,DEP_SCORE,-16.92268306
disc,DEP_SCORE,2.255738877
teacher,DEP_SCORE,1.736166564
hrs,DEP_SCORE,-4.797529234
ordinary,DEP_SCORE,-9.626994653
alcohol,DEP_SCORE,3.173544969
dark,DEP_SCORE,9.384921595
correction,DEP_SCORE,-0.754285727
restore,DEP_SCORE,20.09644876
dates,DEP_SCORE,-5.120142991
yellow,DEP_SCORE,-3.385119298
tagged,DEP_SCORE,-8.521152614
kiss,DEP_SCORE,-0.475387396
damnit,DEP_SCORE,4.998923313
bam,DEP_SCORE,-7.814138687
rolling,DEP_SCORE,-6.727051694
crackers,DEP_SCORE,-10.53548668
drown,DEP_SCORE,19.71608785
escaping,DEP_SCORE,12.89430168
tears,DEP_SCORE,15.81392573
fit,DEP_SCORE,7.68175324
crunch,DEP_SCORE,-8.226942423
sprint,DEP_SCORE,-25.6102106
loss,DEP_SCORE,6.196354983
united,DEP_SCORE,-1.656410634
golden,DEP_SCORE,3.54762696
starting,DEP_SCORE,2.332442924
bi,DEP_SCORE,32.88061215
spirit,DEP_SCORE,-4.432492833
hurt,DEP_SCORE,9.470145763
appears,DEP_SCORE,-4.336260678
dare,DEP_SCORE,3.194891774
notice,DEP_SCORE,-5.055655388
venture,DEP_SCORE,-3.143314922
thang,DEP_SCORE,-19.27690811
bits,DEP_SCORE,4.754112619
bridges,DEP_SCORE,0.290840494
shaped,DEP_SCORE,16.08296657
attending,DEP_SCORE,6.441738283
realized,DEP_SCORE,-2.671195433
quitting,DEP_SCORE,18.33645319
pen,DEP_SCORE,-1.878513874
favor,DEP_SCORE,-0.249188765
routine,DEP_SCORE,-1.154194593
prize,DEP_SCORE,-2.298957706
tits,DEP_SCORE,-2.779908487
quote,DEP_SCORE,1.451260244
dream,DEP_SCORE,2.85652484
history,DEP_SCORE,-1.699198939
wolves,DEP_SCORE,-20.31700736
wondered,DEP_SCORE,5.659917055
bbc,DEP_SCORE,24.6405402
doctors,DEP_SCORE,6.14964455
priorities,DEP_SCORE,6.438132086
smell,DEP_SCORE,-4.938712335
bore,DEP_SCORE,10.80806968
raising,DEP_SCORE,-0.61763838
wheres,DEP_SCORE,-6.807446502
cancer,DEP_SCORE,0.873894951
storage,DEP_SCORE,-12.04700673
attend,DEP_SCORE,3.127854737
dog,DEP_SCORE,1.889504687
leg,DEP_SCORE,-2.678391469
buzz,DEP_SCORE,-6.598923242
tone,DEP_SCORE,-1.449342636
involve,DEP_SCORE,14.53602567
layout,DEP_SCORE,-2.506937397
driver,DEP_SCORE,-12.42279561
upside,DEP_SCORE,15.85518644
cod,DEP_SCORE,-12.82406685
blood,DEP_SCORE,8.852386987
poor,DEP_SCORE,8.111358687
highlight,DEP_SCORE,3.229903328
stopping,DEP_SCORE,14.17793043
rally,DEP_SCORE,-7.683617082
dj,DEP_SCORE,-2.598419181
boost,DEP_SCORE,-12.28510051
musician,DEP_SCORE,32.63408597
challenging,DEP_SCORE,-26.67466171
boiling,DEP_SCORE,12.28588292
andy,DEP_SCORE,1.670792271
riddle,DEP_SCORE,-9.505179497
mysterious,DEP_SCORE,-8.315531174
justice,DEP_SCORE,6.317676435
bitching,DEP_SCORE,29.9318808
payday,DEP_SCORE,-15.73300796
lifting,DEP_SCORE,-0.827378757
created,DEP_SCORE,-2.06528364
stubborn,DEP_SCORE,3.566635553
inn,DEP_SCORE,-1.13979127
migraine,DEP_SCORE,43.87254175
commitment,DEP_SCORE,-13.721142
ready,DEP_SCORE,-4.540155051
load,DEP_SCORE,3.194311975
peach,DEP_SCORE,2.275051551
deleted,DEP_SCORE,2.187877191
ceremony,DEP_SCORE,8.073116585
shop,DEP_SCORE,-3.567461748
january,DEP_SCORE,-10.7746075
mourning,DEP_SCORE,8.254485092
tasted,DEP_SCORE,5.965413997
present,DEP_SCORE,-5.188787706
forced,DEP_SCORE,11.16732491
carolina,DEP_SCORE,-6.767769118
tires,DEP_SCORE,-9.567158575
cold,DEP_SCORE,4.476943293
nostalgic,DEP_SCORE,18.08657786
ketchup,DEP_SCORE,5.324336224
digging,DEP_SCORE,1.353562754
grandmother,DEP_SCORE,5.554968014
generous,DEP_SCORE,-13.97863596
corner,DEP_SCORE,0.005516321
mustache,DEP_SCORE,-4.474617377
women's,DEP_SCORE,-12.72274027
sessions,DEP_SCORE,9.167775394
jacked,DEP_SCORE,-36.36620211
prove,DEP_SCORE,5.626912596
where's,DEP_SCORE,9.271510983
cheesecake,DEP_SCORE,-9.462610993
crushed,DEP_SCORE,3.222467774
recently,DEP_SCORE,-2.550748484
simply,DEP_SCORE,-0.523495052
decision,DEP_SCORE,-0.110415527
appreciated,DEP_SCORE,-1.08125192
suffer,DEP_SCORE,7.638365583
shoe,DEP_SCORE,-0.219321772
understood,DEP_SCORE,6.549831033
trapped,DEP_SCORE,-5.582751616
i'll,DEP_SCORE,3.691765524
setting,DEP_SCORE,2.081547922
tradition,DEP_SCORE,-11.68596877
dos,DEP_SCORE,-35.40337879
average,DEP_SCORE,-1.255499897
reading,DEP_SCORE,2.691483071
addicting,DEP_SCORE,-11.31640947
judge,DEP_SCORE,-2.273343149
cider,DEP_SCORE,-3.927961529
laundry,DEP_SCORE,7.282017162
island,DEP_SCORE,-2.146477875
lads,DEP_SCORE,-0.866829527
watches,DEP_SCORE,7.216318369
delightful,DEP_SCORE,-13.29131116
letter,DEP_SCORE,5.812829715
burn,DEP_SCORE,10.21303189
tire,DEP_SCORE,-9.330175532
championship,DEP_SCORE,-17.68404765
form,DEP_SCORE,-3.58136807
texas,DEP_SCORE,-6.142513086
wizard,DEP_SCORE,-1.646157778
idea,DEP_SCORE,5.078526289
sunlight,DEP_SCORE,19.03888868
learned,DEP_SCORE,-2.972109841
slips,DEP_SCORE,33.79561571
burgers,DEP_SCORE,-14.69975153
pays,DEP_SCORE,6.654632817
exception,DEP_SCORE,-2.821052089
nuts,DEP_SCORE,1.290535251
maine,DEP_SCORE,-1.165796721
achieve,DEP_SCORE,0.685707009
thrill,DEP_SCORE,-13.89776918
wright,DEP_SCORE,-0.823255263
plants,DEP_SCORE,-9.660882269
cameras,DEP_SCORE,-4.863107967
specially,DEP_SCORE,2.168681946
folk,DEP_SCORE,9.227901009
champion,DEP_SCORE,-6.218606276
min,DEP_SCORE,-8.714693519
local,DEP_SCORE,-2.120204334
suffering,DEP_SCORE,7.547165718
bunch,DEP_SCORE,6.269862965
memorial,DEP_SCORE,-13.48948848
traveling,DEP_SCORE,-12.33235661
nostalgia,DEP_SCORE,30.11984915
forgot,DEP_SCORE,1.465161525
studies,DEP_SCORE,-2.543783054
counter,DEP_SCORE,-16.03004162
velvet,DEP_SCORE,-13.11184673
shoot,DEP_SCORE,5.189372402
va,DEP_SCORE,5.167648287
disaster,DEP_SCORE,4.640465676
morals,DEP_SCORE,-18.21970111
bucks,DEP_SCORE,-12.22701922
derby,DEP_SCORE,11.54170718
smelling,DEP_SCORE,20.7255592
wasn't,DEP_SCORE,4.08526689
eternal,DEP_SCORE,6.152798259
mayo,DEP_SCORE,-17.37941894
roads,DEP_SCORE,-4.396370617
deprived,DEP_SCORE,12.90738226
beta,DEP_SCORE,-10.97640245
sons,DEP_SCORE,-2.923842392
horses,DEP_SCORE,10.33001214
bo,DEP_SCORE,-29.49547392
worried,DEP_SCORE,26.18079209
passion,DEP_SCORE,-1.048439582
buddies,DEP_SCORE,-13.44565537
time,DEP_SCORE,-2.167787407
proud,DEP_SCORE,2.400967751
email,DEP_SCORE,1.860512319
wandering,DEP_SCORE,36.89192639
rage,DEP_SCORE,19.18556428
scandal,DEP_SCORE,1.470042093
tigers,DEP_SCORE,-11.91162775
countries,DEP_SCORE,-5.979896172
drivers,DEP_SCORE,-15.10905387
communicate,DEP_SCORE,-7.019145207
frustrated,DEP_SCORE,10.33632787
payment,DEP_SCORE,11.91064096
shots,DEP_SCORE,-8.402466503
testing,DEP_SCORE,2.233970131
phil,DEP_SCORE,-1.085657038
gods,DEP_SCORE,0.616841622
universal,DEP_SCORE,-5.485490412
satisfy,DEP_SCORE,15.43206814
gps,DEP_SCORE,9.674844088
treats,DEP_SCORE,-5.415887068
easiest,DEP_SCORE,-10.07486079
den,DEP_SCORE,-6.798906963
boyz,DEP_SCORE,-2.286898656
homeless,DEP_SCORE,-1.487398769
excitement,DEP_SCORE,-3.627773973
rides,DEP_SCORE,7.171914089
cooler,DEP_SCORE,-22.00561575
hardest,DEP_SCORE,-3.634158055
file,DEP_SCORE,24.51030083
ear,DEP_SCORE,10.92307271
doc,DEP_SCORE,6.748831771
spongebob,DEP_SCORE,-10.05111038
rangers,DEP_SCORE,-5.78212483
dame,DEP_SCORE,-7.405947082
pals,DEP_SCORE,5.302102854
matter,DEP_SCORE,1.199171231
liz,DEP_SCORE,10.22506086
ahold,DEP_SCORE,0.738484568
smith,DEP_SCORE,2.208543132
locks,DEP_SCORE,-10.26983434
playground,DEP_SCORE,1.951451712
tackle,DEP_SCORE,-19.5401297
