term,category,weight
included,ANG_SCORE,-0.803903495
religious,ANG_SCORE,0.929377426
unstoppable,ANG_SCORE,-0.074687975
yesterday,ANG_SCORE,8.888242534
mirror,ANG_SCORE,1.602491383
polar,ANG_SCORE,0.605053099
frogs,ANG_SCORE,-0.043875253
study,ANG_SCORE,2.356803984
describes,ANG_SCORE,0.949262878
owner,ANG_SCORE,0.134083767
treats,ANG_SCORE,0.64590159
ironic,ANG_SCORE,0.744469917
cars,ANG_SCORE,-2.88453973
needles,ANG_SCORE,0.57218374
praise,ANG_SCORE,-2.330842325
laundry,ANG_SCORE,8.061973896
chaos,ANG_SCORE,-0.519486402
witness,ANG_SCORE,-1.441527007
tigers,ANG_SCORE,-1.337850364
forgotten,ANG_SCORE,-0.245935503
toilet,ANG_SCORE,-0.322939825
stares,ANG_SCORE,0.791693141
nuts,ANG_SCORE,0.288874095
cup,ANG_SCORE,-4.895202512
lowest,ANG_SCORE,0.359209985
en,ANG_SCORE,-0.441231415
sitting,ANG_SCORE,-4.283949644
lock,ANG_SCORE,-0.47537077
what's,ANG_SCORE,-9.631448279
guns,ANG_SCORE,-2.420792951
bud,ANG_SCORE,0.096887736
yrs,ANG_SCORE,3.113111965
jerks,ANG_SCORE,0.398533084
begins,ANG_SCORE,-6.855434355
importantly,ANG_SCORE,0.194535254
tradition,ANG_SCORE,1.281994858
fancy,ANG_SCORE,-0.965128606
groove,ANG_SCORE,-0.886163819
judged,ANG_SCORE,0.065911729
shown,ANG_SCORE,-0.869021105
eating,ANG_SCORE,-6.279420417
spelling,ANG_SCORE,-0.233609226
surface,ANG_SCORE,0.258212627
potatoes,ANG_SCORE,-0.972192904
denial,ANG_SCORE,0.689772325
bread,ANG_SCORE,-3.002815874
nearest,ANG_SCORE,-0.555440508
eaten,ANG_SCORE,-1.64762701
easiest,ANG_SCORE,-0.021666623
ew,ANG_SCORE,0.680775165
deeply,ANG_SCORE,0.691739086
bubbles,ANG_SCORE,0.910092443
jus,ANG_SCORE,-1.534255584
seattle,ANG_SCORE,-1.883707564
boston,ANG_SCORE,-2.691890478
choice,ANG_SCORE,-1.496382404
writing,ANG_SCORE,-0.064679354
rage,ANG_SCORE,1.228756614
poor,ANG_SCORE,5.700633559
incident,ANG_SCORE,-0.305691499
ap,ANG_SCORE,-4.639410115
elephant,ANG_SCORE,-0.449525094
brace,ANG_SCORE,-0.239074019
boards,ANG_SCORE,0.834413449
se,ANG_SCORE,-0.256405326
cancer,ANG_SCORE,1.897701477
possess,ANG_SCORE,-0.016563171
haha,ANG_SCORE,-4.75049771
fond,ANG_SCORE,0.45499204
erase,ANG_SCORE,1.230312874
center,ANG_SCORE,0.01157929
identity,ANG_SCORE,0.389754563
remember,ANG_SCORE,-0.065522911
switched,ANG_SCORE,-0.327763132
tear,ANG_SCORE,1.889187742
brothers,ANG_SCORE,1.6122903
thought,ANG_SCORE,-2.09399972
smiled,ANG_SCORE,0.328762169
willy,ANG_SCORE,0.39176382
frustrated,ANG_SCORE,4.326595268
lounge,ANG_SCORE,-1.037435707
sack,ANG_SCORE,0.034894057
bubble,ANG_SCORE,0.675645893
everyday,ANG_SCORE,4.515595162
married,ANG_SCORE,1.842917034
baked,ANG_SCORE,0.107372926
cancelled,ANG_SCORE,-0.808927181
medicine,ANG_SCORE,-0.84546136
scar,ANG_SCORE,-0.204251641
based,ANG_SCORE,-0.733544052
passionate,ANG_SCORE,-0.435580086
refreshing,ANG_SCORE,-0.635575404
clicking,ANG_SCORE,0.598907102
tire,ANG_SCORE,-1.564573545
blink,ANG_SCORE,-1.571802608
crossed,ANG_SCORE,3.213373025
hearing,ANG_SCORE,1.838932455
baker,ANG_SCORE,-0.39252317
related,ANG_SCORE,-1.82147158
text,ANG_SCORE,-7.388792644
curious,ANG_SCORE,1.003638791
continuing,ANG_SCORE,-0.404501699
lick,ANG_SCORE,-0.237774881
ar,ANG_SCORE,0.84104905
headphones,ANG_SCORE,-0.581730388
fear,ANG_SCORE,-7.185968135
australia,ANG_SCORE,-0.84676544
starving,ANG_SCORE,0.223315643
mutual,ANG_SCORE,-0.146910631
potential,ANG_SCORE,-1.710924769
counts,ANG_SCORE,-1.949182522
feed,ANG_SCORE,2.3475009
noodles,ANG_SCORE,-1.278013625
secure,ANG_SCORE,-0.265459787
anonymous,ANG_SCORE,-1.45386841
tv,ANG_SCORE,15.46305681
carry,ANG_SCORE,0.608341122
thursday,ANG_SCORE,10.10822728
spine,ANG_SCORE,0.043075633
secrets,ANG_SCORE,1.796379324
uk,ANG_SCORE,0.026624865
gig,ANG_SCORE,-1.681750977
thou,ANG_SCORE,0.135476082
meals,ANG_SCORE,0.069366184
comedy,ANG_SCORE,-0.548444585
request,ANG_SCORE,2.757886325
reads,ANG_SCORE,0.60998231
gain,ANG_SCORE,-2.532151526
italian,ANG_SCORE,-1.649809245
pieces,ANG_SCORE,3.051429869
talks,ANG_SCORE,-1.815909862
teen,ANG_SCORE,1.592492378
hallway,ANG_SCORE,0.131918658
beneath,ANG_SCORE,-0.036122732
star,ANG_SCORE,-5.58697076
middle,ANG_SCORE,-5.919591903
popular,ANG_SCORE,0.920453817
unit,ANG_SCORE,-0.812397314
usa,ANG_SCORE,-0.073468792
jen,ANG_SCORE,-0.970228576
handle,ANG_SCORE,9.858694055
doug,ANG_SCORE,-0.158227768
defeat,ANG_SCORE,-1.781901912
spirits,ANG_SCORE,0.263830483
man's,ANG_SCORE,-2.837991806
seats,ANG_SCORE,-0.713940755
deprived,ANG_SCORE,0.488426261
guilt,ANG_SCORE,0.496635032
creatures,ANG_SCORE,-0.237774422
update,ANG_SCORE,1.0953387
collins,ANG_SCORE,-0.706578361
supplies,ANG_SCORE,0.802086447
dodge,ANG_SCORE,0.304580582
bones,ANG_SCORE,2.636788381
donate,ANG_SCORE,1.876316101
rules,ANG_SCORE,3.02616449
pen,ANG_SCORE,0.317887213
research,ANG_SCORE,5.830188187
shovel,ANG_SCORE,0.666975407
instant,ANG_SCORE,1.984195945
donkey,ANG_SCORE,-0.355116606
bottle,ANG_SCORE,-1.865761384
balls,ANG_SCORE,2.259043011
collection,ANG_SCORE,-0.584851191
applications,ANG_SCORE,1.379994182
plain,ANG_SCORE,0.578886968
states,ANG_SCORE,3.747434202
perform,ANG_SCORE,0.560237998
joint,ANG_SCORE,0.566967206
humidity,ANG_SCORE,-0.084535288
waited,ANG_SCORE,1.286421517
rockstar,ANG_SCORE,-0.097282131
clay,ANG_SCORE,-0.59521069
lies,ANG_SCORE,3.79966702
rihanna,ANG_SCORE,0.380645256
population,ANG_SCORE,0.162632914
commit,ANG_SCORE,-0.58240318
stock,ANG_SCORE,1.240919356
flip,ANG_SCORE,-0.023603087
chile,ANG_SCORE,-0.280108697
applying,ANG_SCORE,-0.739810593
expression,ANG_SCORE,-0.658352411
giant,ANG_SCORE,-2.397915411
mobile,ANG_SCORE,0.275232282
magic,ANG_SCORE,-4.042087964
medication,ANG_SCORE,0.171318784
marks,ANG_SCORE,-0.219347025
remains,ANG_SCORE,-0.207921332
shell,ANG_SCORE,-0.50824263
equally,ANG_SCORE,-0.190127291
mode,ANG_SCORE,-0.581377923
ran,ANG_SCORE,-4.086539615
thrilled,ANG_SCORE,1.739103984
injury,ANG_SCORE,-0.84284018
aha,ANG_SCORE,0.010180631
feared,ANG_SCORE,-0.692930843
supportive,ANG_SCORE,0.4793358
macbook,ANG_SCORE,-0.458822891
glorious,ANG_SCORE,0.444175328
inch,ANG_SCORE,0.369222239
ads,ANG_SCORE,0.123338573
atleast,ANG_SCORE,1.084848275
bulls,ANG_SCORE,-0.312681283
twins,ANG_SCORE,1.241412533
primary,ANG_SCORE,1.196146999
edit,ANG_SCORE,-0.338952518
shocked,ANG_SCORE,0.885911951
picked,ANG_SCORE,2.716010766
maturity,ANG_SCORE,0.156102384
allll,ANG_SCORE,-0.118622675
chosen,ANG_SCORE,-0.680323475
baby,ANG_SCORE,7.48467185
talking,ANG_SCORE,-1.670415945
window,ANG_SCORE,-6.178525746
nights,ANG_SCORE,5.534391698
unable,ANG_SCORE,-0.180581049
corn,ANG_SCORE,-2.291293274
pumpkin,ANG_SCORE,1.05814193
massage,ANG_SCORE,-1.663991057
miss,ANG_SCORE,4.201072508
pay,ANG_SCORE,-2.270767925
delivery,ANG_SCORE,0.802068741
overcome,ANG_SCORE,-1.710196966
received,ANG_SCORE,2.332715505
sweeter,ANG_SCORE,0.150666019
crack,ANG_SCORE,1.844667709
beer,ANG_SCORE,-6.748400488
source,ANG_SCORE,-2.258015452
raw,ANG_SCORE,-3.814772196
lime,ANG_SCORE,0.55019242
leaf,ANG_SCORE,-0.372614065
scream,ANG_SCORE,5.314291601
odds,ANG_SCORE,0.363535122
affair,ANG_SCORE,0.304957343
court,ANG_SCORE,-1.025988746
peeing,ANG_SCORE,0.154948917
ehh,ANG_SCORE,0.618021971
holmes,ANG_SCORE,-1.372461924
wikipedia,ANG_SCORE,-1.431620353
imagination,ANG_SCORE,-2.766027792
ping,ANG_SCORE,-1.027159398
loves,ANG_SCORE,-9.939916031
fitness,ANG_SCORE,-0.263177296
knock,ANG_SCORE,-0.488212432
ouch,ANG_SCORE,0.535507028
canadian,ANG_SCORE,1.049793583
smiling,ANG_SCORE,-0.585732306
laughing,ANG_SCORE,-3.373575907
heat,ANG_SCORE,-1.644207776
acoustic,ANG_SCORE,-1.600455171
mil,ANG_SCORE,-0.200204778
muslims,ANG_SCORE,-1.312684844
cent,ANG_SCORE,0.094957722
grill,ANG_SCORE,-1.023733414
edge,ANG_SCORE,-0.551007555
packs,ANG_SCORE,0.189009125
tha,ANG_SCORE,-2.741207779
bark,ANG_SCORE,-0.124291598
assistant,ANG_SCORE,0.358776466
trusted,ANG_SCORE,0.329579789
note,ANG_SCORE,-2.325578219
trainer,ANG_SCORE,0.453258992
jump,ANG_SCORE,2.257599343
sincerely,ANG_SCORE,0.284012328
senior,ANG_SCORE,-3.634862023
coconut,ANG_SCORE,-1.035447109
believing,ANG_SCORE,0.695917898
resume,ANG_SCORE,-0.944036669
printer,ANG_SCORE,-0.205012076
dairy,ANG_SCORE,1.052184715
gay,ANG_SCORE,5.716506945
wipe,ANG_SCORE,0.801246715
artist,ANG_SCORE,-1.299977423
ban,ANG_SCORE,0.398254542
bees,ANG_SCORE,-0.225382125
powder,ANG_SCORE,-0.490373597
social,ANG_SCORE,5.308996523
limits,ANG_SCORE,-1.789607508
solution,ANG_SCORE,0.176225613
downstairs,ANG_SCORE,-0.305359265
clean,ANG_SCORE,9.427711571
flight,ANG_SCORE,-3.067303185
mid,ANG_SCORE,-1.116132051
mankind,ANG_SCORE,-0.968750048
pill,ANG_SCORE,0.407706275
shadow,ANG_SCORE,0.589517114
can't,ANG_SCORE,1.806738131
reading,ANG_SCORE,-4.373876697
beaches,ANG_SCORE,-0.052880778
indiana,ANG_SCORE,0.970227568
duke,ANG_SCORE,0.714372115
wondering,ANG_SCORE,3.946167254
snake,ANG_SCORE,-1.029623859
privacy,ANG_SCORE,0.269082505
learned,ANG_SCORE,-10.60539032
sword,ANG_SCORE,-1.379154659
pep,ANG_SCORE,-0.049709808
wet,ANG_SCORE,0.227139003
drain,ANG_SCORE,-0.663611576
yelled,ANG_SCORE,0.036824365
notebook,ANG_SCORE,0.922797934
paradise,ANG_SCORE,-0.707308431
pocket,ANG_SCORE,-3.90020208
boi,ANG_SCORE,0.159146995
stars,ANG_SCORE,-3.179766551
dozen,ANG_SCORE,-0.317954511
legend,ANG_SCORE,0.576084846
miley,ANG_SCORE,0.035478511
began,ANG_SCORE,1.575621117
sushi,ANG_SCORE,-4.153132845
access,ANG_SCORE,0.050935415
pony,ANG_SCORE,0.486131797
pencil,ANG_SCORE,-0.551862549
luv,ANG_SCORE,1.335395698
turn,ANG_SCORE,0.478781554
november,ANG_SCORE,1.063442129
spam,ANG_SCORE,-2.025142757
owns,ANG_SCORE,0.610707256
protest,ANG_SCORE,-1.390549858
attempted,ANG_SCORE,0.80942515
animal,ANG_SCORE,1.349641293
species,ANG_SCORE,-0.509959839
atmosphere,ANG_SCORE,-0.49159098
fry,ANG_SCORE,0.164156217
sipping,ANG_SCORE,-0.692514848
chemical,ANG_SCORE,-0.104042379
shady,ANG_SCORE,-0.003756107
bump,ANG_SCORE,-0.408767669
creating,ANG_SCORE,-0.750265583
mercy,ANG_SCORE,-0.549159002
chances,ANG_SCORE,-0.444295115
hack,ANG_SCORE,-0.254986866
coaster,ANG_SCORE,0.333213529
networking,ANG_SCORE,-0.246065318
wrapped,ANG_SCORE,0.278958667
spongebob,ANG_SCORE,-0.262938332
mister,ANG_SCORE,-0.013095595
lady,ANG_SCORE,5.669864495
backs,ANG_SCORE,0.899532559
destruction,ANG_SCORE,1.596223023
johnson,ANG_SCORE,-1.451936558
joyful,ANG_SCORE,-0.880809076
leader,ANG_SCORE,-1.948040541
buck,ANG_SCORE,-0.747916612
rent,ANG_SCORE,0.836354785
sort,ANG_SCORE,0.879352116
lent,ANG_SCORE,0.218673259
invite,ANG_SCORE,-3.099271912
jet,ANG_SCORE,-1.790367316
noise,ANG_SCORE,-1.812403755
bag,ANG_SCORE,-3.844447621
medium,ANG_SCORE,-0.147246232
scares,ANG_SCORE,-0.069581546
served,ANG_SCORE,0.97020018
super,ANG_SCORE,-15.60585258
laws,ANG_SCORE,0.929343129
state,ANG_SCORE,-1.785702512
ya,ANG_SCORE,4.035473175
energetic,ANG_SCORE,-0.054634953
urgent,ANG_SCORE,0.126934817
countless,ANG_SCORE,-0.567852507
chinese,ANG_SCORE,-0.672923322
upside,ANG_SCORE,5.918302093
asian,ANG_SCORE,-1.814089383
faint,ANG_SCORE,0.892571961
switching,ANG_SCORE,0.074722852
talents,ANG_SCORE,-1.007746088
errands,ANG_SCORE,0.855554294
service,ANG_SCORE,-1.678861521
rush,ANG_SCORE,2.143709039
giggles,ANG_SCORE,0.170262051
):,ANG_SCORE,2.139064417
international,ANG_SCORE,-1.303304188
upgrade,ANG_SCORE,-0.160323103
stopping,ANG_SCORE,-0.228234727
nephew,ANG_SCORE,-1.79125632
glory,ANG_SCORE,-1.074980697
accidentally,ANG_SCORE,-0.816706707
beast,ANG_SCORE,-2.308193757
uncles,ANG_SCORE,0.008151542
capture,ANG_SCORE,-1.949543667
junior,ANG_SCORE,0.265256347
columbus,ANG_SCORE,-0.613911571
tells,ANG_SCORE,0.854656445
he'd,ANG_SCORE,0.536283362
flash,ANG_SCORE,1.006118981
iraq,ANG_SCORE,0.684525966
pies,ANG_SCORE,-0.172515321
guest,ANG_SCORE,-0.8626613
dash,ANG_SCORE,-0.452494366
heating,ANG_SCORE,0.362144531
test,ANG_SCORE,-5.282561832
forward,ANG_SCORE,-8.660281578
income,ANG_SCORE,-0.109415743
ambition,ANG_SCORE,0.108619505
fall,ANG_SCORE,11.35495423
existence,ANG_SCORE,0.380047917
lyrics,ANG_SCORE,4.36105015
due,ANG_SCORE,1.713554966
bay,ANG_SCORE,-2.725843884
breathing,ANG_SCORE,-0.077806332
review,ANG_SCORE,0.543791979
breakdown,ANG_SCORE,0.265476209
hero,ANG_SCORE,4.527236533
focus,ANG_SCORE,-1.028618935
large,ANG_SCORE,-2.504414242
kissing,ANG_SCORE,0.722363243
eternal,ANG_SCORE,0.626576791
soooooo,ANG_SCORE,1.498495375
pic,ANG_SCORE,2.855570157
promise,ANG_SCORE,4.944297731
announcement,ANG_SCORE,0.288364979
peaceful,ANG_SCORE,-0.881925656
