term,category,weight
keith,ANX_SCORE,2.422004533
provide,ANX_SCORE,11.1163999
relate,ANX_SCORE,6.043015434
reed,ANX_SCORE,-0.33965568
skool,ANX_SCORE,0.713189541
pop,ANX_SCORE,0.480718034
arts,ANX_SCORE,11.67400085
bleeding,ANX_SCORE,15.31194429
strawberry,ANX_SCORE,-4.402863151
techno,ANX_SCORE,2.501284489
situation,ANX_SCORE,17.49204972
passion,ANX_SCORE,48.44468316
arrived,ANX_SCORE,-3.334160373
eagle,ANX_SCORE,-4.474904878
tripped,ANX_SCORE,7.41252241
failure,ANX_SCORE,-8.603614756
count,ANX_SCORE,4.607207969
success,ANX_SCORE,-11.29874419
remove,ANX_SCORE,-14.1347572
wore,ANX_SCORE,1.251853942
frogs,ANX_SCORE,7.986191665
approach,ANX_SCORE,0.204445971
edge,ANX_SCORE,-1.676802161
todayy,ANX_SCORE,14.0513696
underwear,ANX_SCORE,0.254237692
laughin,ANX_SCORE,-8.828824857
dinosaur,ANX_SCORE,-0.166586353
rates,ANX_SCORE,0.754793566
marilyn,ANX_SCORE,-1.665264182
vid,ANX_SCORE,7.93277621
rolling,ANX_SCORE,-2.353432635
beta,ANX_SCORE,-6.294593874
rangers,ANX_SCORE,-8.604617485
purchased,ANX_SCORE,-0.63537534
located,ANX_SCORE,-8.990387381
trippin,ANX_SCORE,-4.430918797
isa,ANX_SCORE,-3.017425071
rarely,ANX_SCORE,-15.71615029
pete,ANX_SCORE,-3.147253502
parade,ANX_SCORE,-0.092352471
mil,ANX_SCORE,-2.283690308
dedicated,ANX_SCORE,-5.825794587
mind,ANX_SCORE,-11.16420891
dropped,ANX_SCORE,-4.304611724
danger,ANX_SCORE,-9.923344201
scores,ANX_SCORE,-4.808514887
worker,ANX_SCORE,2.687659277
prep,ANX_SCORE,9.139944637
anymore,ANX_SCORE,16.09615598
miles,ANX_SCORE,-4.210347575
hubby,ANX_SCORE,4.553290001
bah,ANX_SCORE,-0.424578813
cop,ANX_SCORE,-5.268851606
yang,ANX_SCORE,-4.507678923
leg,ANX_SCORE,-0.53410005
ac,ANX_SCORE,-11.69234402
rollin,ANX_SCORE,0.581057286
manner,ANX_SCORE,8.155726595
high,ANX_SCORE,7.929592406
here's,ANX_SCORE,12.50388816
hole,ANX_SCORE,-27.11655951
fucking,ANX_SCORE,26.39605124
amazin,ANX_SCORE,-2.339064539
replied,ANX_SCORE,-2.429567764
stayin,ANX_SCORE,-6.875780425
carolina,ANX_SCORE,4.851284811
decent,ANX_SCORE,-17.66561437
sized,ANX_SCORE,-5.177084888
precious,ANX_SCORE,-5.760345142
wakes,ANX_SCORE,-10.93797554
tu,ANX_SCORE,-0.360726338
honey,ANX_SCORE,2.915272186
charge,ANX_SCORE,-2.180108163
hah,ANX_SCORE,-3.242013441
silent,ANX_SCORE,-1.033186627
mile,ANX_SCORE,-9.071161635
companion,ANX_SCORE,4.404925176
hall,ANX_SCORE,-14.64278139
handle,ANX_SCORE,18.69702714
maine,ANX_SCORE,-2.705666916
absolutely,ANX_SCORE,-3.344167611
actin,ANX_SCORE,-4.915573198
riot,ANX_SCORE,-2.138835182
vent,ANX_SCORE,1.126389731
hunger,ANX_SCORE,-12.16198903
comeback,ANX_SCORE,23.34432025
knocks,ANX_SCORE,-0.598883935
ass,ANX_SCORE,-1.267642811
continued,ANX_SCORE,-2.852578863
schedule,ANX_SCORE,-3.041766955
judge,ANX_SCORE,-0.288926566
stolen,ANX_SCORE,-1.950869354
expected,ANX_SCORE,0.761698742
role,ANX_SCORE,-1.628848365
speeding,ANX_SCORE,-10.5094891
stuck,ANX_SCORE,-10.82934943
repeating,ANX_SCORE,-7.504426163
teh,ANX_SCORE,0.792206328
popular,ANX_SCORE,-37.37477074
waters,ANX_SCORE,-1.030377048
grave,ANX_SCORE,-15.9282516
gentleman,ANX_SCORE,-20.53923637
international,ANX_SCORE,5.348199143
covering,ANX_SCORE,-7.352434884
police,ANX_SCORE,-0.994576819
definition,ANX_SCORE,-21.82263459
bent,ANX_SCORE,-5.015938541
public,ANX_SCORE,-1.138711974
chores,ANX_SCORE,2.899986452
luv,ANX_SCORE,-0.784916254
strikes,ANX_SCORE,-12.34760574
puttin,ANX_SCORE,-5.896304792
remaining,ANX_SCORE,-3.943480051
crushed,ANX_SCORE,-3.318543638
twist,ANX_SCORE,10.81774529
divine,ANX_SCORE,-3.523650279
loosing,ANX_SCORE,6.87570988
pal,ANX_SCORE,-1.273727315
hopin,ANX_SCORE,1.730523676
placement,ANX_SCORE,1.687644224
ridin,ANX_SCORE,-4.366020521
temporarily,ANX_SCORE,-3.897216819
babes,ANX_SCORE,1.166873634
marshall,ANX_SCORE,1.641292394
embarrassing,ANX_SCORE,1.772830194
ally,ANX_SCORE,-5.971978723
fades,ANX_SCORE,-1.745086882
label,ANX_SCORE,5.06392876
downloaded,ANX_SCORE,-2.935882165
thingy,ANX_SCORE,11.80052664
annoying,ANX_SCORE,3.093970143
)=,ANX_SCORE,0.007080826
rest,ANX_SCORE,-20.23624116
packers,ANX_SCORE,6.201126533
jogging,ANX_SCORE,-21.5547965
pe,ANX_SCORE,2.853057378
pa,ANX_SCORE,0.092866621
tragedy,ANX_SCORE,5.21411187
fixing,ANX_SCORE,-5.195905667
motivation,ANX_SCORE,0.765613314
thirsty,ANX_SCORE,-3.737712783
o.o,ANX_SCORE,1.993071201
could've,ANX_SCORE,-0.268650297
colder,ANX_SCORE,-8.192260665
breath,ANX_SCORE,-4.607845325
cans,ANX_SCORE,-8.502892697
stab,ANX_SCORE,-0.044402444
feeling,ANX_SCORE,17.79972809
ans,ANX_SCORE,-4.008502151
laughs,ANX_SCORE,-15.73858484
surprised,ANX_SCORE,5.696991618
fine,ANX_SCORE,46.30153983
hu,ANX_SCORE,0.72742205
half,ANX_SCORE,-7.43973002
karen,ANX_SCORE,14.11783496
people's,ANX_SCORE,-0.42416346
hand,ANX_SCORE,0.980885504
foxtrot,ANX_SCORE,0.181318883
grip,ANX_SCORE,1.926508359
woooo,ANX_SCORE,-0.278387418
vote,ANX_SCORE,3.239544831
almighty,ANX_SCORE,-12.63011308
buffet,ANX_SCORE,-0.227686608
baking,ANX_SCORE,0.980287124
uhm,ANX_SCORE,-0.077583614
wen,ANX_SCORE,0.840733486
cleaning,ANX_SCORE,17.22655812
sarah,ANX_SCORE,3.950078312
rick,ANX_SCORE,-10.43833262
youll,ANX_SCORE,1.452804559
classic,ANX_SCORE,-0.945674135
pooh,ANX_SCORE,-4.865555426
convention,ANX_SCORE,6.332688304
oo,ANX_SCORE,-24.71098544
sadness,ANX_SCORE,23.91994904
wanting,ANX_SCORE,2.650408002
microwave,ANX_SCORE,-2.148647112
who's,ANX_SCORE,-6.212921294
halfway,ANX_SCORE,-5.609329882
personally,ANX_SCORE,5.066020298
cutting,ANX_SCORE,-9.898164879
csi,ANX_SCORE,15.27973487
he'll,ANX_SCORE,-0.396959203
essence,ANX_SCORE,-5.511609656
clothes,ANX_SCORE,8.110037527
downtown,ANX_SCORE,1.746626478
survey,ANX_SCORE,-2.902455273
guilty,ANX_SCORE,12.69932558
thy,ANX_SCORE,-14.94137886
flower,ANX_SCORE,2.645127268
rin,ANX_SCORE,-0.832172699
sittin,ANX_SCORE,-6.523066244
thunderstorms,ANX_SCORE,-4.303579956
rang,ANX_SCORE,-13.85463532
sperm,ANX_SCORE,-2.394762356
do:,ANX_SCORE,-0.133431487
guess,ANX_SCORE,-1.503775336
huhuhu,ANX_SCORE,1.568846145
boring,ANX_SCORE,5.294899075
sooooooooo,ANX_SCORE,-13.14429879
cities,ANX_SCORE,0.26966491
hehehehe,ANX_SCORE,-2.759341059
reasonable,ANX_SCORE,-1.102733541
nga,ANX_SCORE,0.000793379
aid,ANX_SCORE,-2.160222485
yummm,ANX_SCORE,-5.745192016
coulda,ANX_SCORE,-0.006117119
weekends,ANX_SCORE,-1.150681455
measured,ANX_SCORE,-20.5173006
marketing,ANX_SCORE,-6.950037791
damned,ANX_SCORE,1.641164559
merry,ANX_SCORE,0.75710742
signal,ANX_SCORE,-5.640670825
driving,ANX_SCORE,-13.88124517
cal,ANX_SCORE,-3.844963784
simpson,ANX_SCORE,27.36198228
stands,ANX_SCORE,-11.36914698
stick,ANX_SCORE,1.771118881
mee,ANX_SCORE,7.949821259
trials,ANX_SCORE,11.41876133
uhh,ANX_SCORE,0.423255039
expression,ANX_SCORE,3.417464708
strange,ANX_SCORE,10.12196141
fourth,ANX_SCORE,3.181821361
bedtime,ANX_SCORE,2.779943077
lean,ANX_SCORE,-14.1768925
tryouts,ANX_SCORE,5.005067079
dutch,ANX_SCORE,-3.917190859
seeds,ANX_SCORE,1.559146454
moody,ANX_SCORE,-0.896503443
yum,ANX_SCORE,-2.345081794
pray,ANX_SCORE,-4.751303024
accepted,ANX_SCORE,2.32860096
jobs,ANX_SCORE,-0.54690436
az,ANX_SCORE,-24.6200623
desires,ANX_SCORE,-8.921862911
fridays,ANX_SCORE,-7.584478144
plenty,ANX_SCORE,-6.752701138
shortly,ANX_SCORE,-8.099842594
goodness,ANX_SCORE,56.79702911
shove,ANX_SCORE,9.643818875
ba,ANX_SCORE,-3.34320605
starting,ANX_SCORE,0.084535281
chapters,ANX_SCORE,13.69960602
ummmm,ANX_SCORE,6.472558828
fyi,ANX_SCORE,-11.50230249
lang,ANX_SCORE,-0.065228486
hallelujah,ANX_SCORE,-5.901763826
carry,ANX_SCORE,-5.28544401
leo,ANX_SCORE,1.787803453
taxi,ANX_SCORE,-15.31375231
instrument,ANX_SCORE,0.596092888
nothings,ANX_SCORE,7.189787657
group,ANX_SCORE,-9.816348306
protest,ANX_SCORE,-0.929339808
unit,ANX_SCORE,-9.660753053
fired,ANX_SCORE,10.96331286
creatures,ANX_SCORE,-0.732486007
pasok,ANX_SCORE,0.015522413
escape,ANX_SCORE,0.468165246
domestic,ANX_SCORE,-2.006581674
alarm,ANX_SCORE,0.802357126
toilet,ANX_SCORE,-0.49023098
working,ANX_SCORE,-10.01202127
thnk,ANX_SCORE,0.647821172
freedom,ANX_SCORE,2.857167792
figure,ANX_SCORE,3.302176676
decisions,ANX_SCORE,-0.172609264
edition,ANX_SCORE,-6.211803887
gave,ANX_SCORE,6.815191203
apologies,ANX_SCORE,4.561848514
bastards,ANX_SCORE,10.67273448
forces,ANX_SCORE,3.239467947
wanna,ANX_SCORE,-11.32634824
city,ANX_SCORE,-6.773851488
wolf,ANX_SCORE,-3.822839073
audience,ANX_SCORE,2.685823712
lobster,ANX_SCORE,4.133501138
stuffy,ANX_SCORE,-9.663062684
smell,ANX_SCORE,1.328457385
presents,ANX_SCORE,11.34594554
bothered,ANX_SCORE,44.26367852
significant,ANX_SCORE,-1.809484367
protection,ANX_SCORE,-10.24520375
tender,ANX_SCORE,-3.582634998
hammer,ANX_SCORE,-23.31497349
superior,ANX_SCORE,-9.109591487
film,ANX_SCORE,7.633478986
coin,ANX_SCORE,-38.99405505
confusing,ANX_SCORE,5.953191384
phone,ANX_SCORE,-12.41384179
stadium,ANX_SCORE,-7.650267103
cutest,ANX_SCORE,5.303761583
plant,ANX_SCORE,-10.51925655
raise,ANX_SCORE,-1.815242122
counted,ANX_SCORE,7.277015698
^.^,ANX_SCORE,-0.913906328
lime,ANX_SCORE,2.053523336
legacy,ANX_SCORE,-11.34875688
maria,ANX_SCORE,6.305596262
rising,ANX_SCORE,-9.335512625
ch,ANX_SCORE,-0.251621672
november,ANX_SCORE,-0.580999983
saved,ANX_SCORE,-8.998583356
closer,ANX_SCORE,-0.43070216
stove,ANX_SCORE,-0.625413833
philippines,ANX_SCORE,-0.18437189
lawrence,ANX_SCORE,4.689837014
pull,ANX_SCORE,0.400871945
west,ANX_SCORE,-20.44492173
details,ANX_SCORE,-12.98138447
bummed,ANX_SCORE,-14.75676295
bodies,ANX_SCORE,-6.198850489
museum,ANX_SCORE,1.875898969
insanely,ANX_SCORE,0.83258508
sun,ANX_SCORE,-15.09850261
alex,ANX_SCORE,2.034819661
charity,ANX_SCORE,-11.75241113
shake,ANX_SCORE,-0.588761217
a's,ANX_SCORE,0.207737751
happily,ANX_SCORE,-1.091982103
traded,ANX_SCORE,-7.021963055
witch,ANX_SCORE,1.0766939
im,ANX_SCORE,-4.018344665
improvement,ANX_SCORE,4.986658734
sophie,ANX_SCORE,12.59710156
deserves,ANX_SCORE,11.71653411
leave,ANX_SCORE,0.234190439
wasted,ANX_SCORE,-5.582248793
mommy,ANX_SCORE,5.23376088
blog,ANX_SCORE,-5.298830325
angela,ANX_SCORE,21.5972878
>:(,ANX_SCORE,42.97766137
judgement,ANX_SCORE,-21.52644223
rebecca,ANX_SCORE,-4.971552043
twisted,ANX_SCORE,3.732181849
idol,ANX_SCORE,-0.007270868
stack,ANX_SCORE,-2.513836974
pillow,ANX_SCORE,-13.96134981
crowd,ANX_SCORE,7.668617283
offensive,ANX_SCORE,3.238624555
cock,ANX_SCORE,5.201664039
niece,ANX_SCORE,-3.047261543
tiffany,ANX_SCORE,5.870828977
upload,ANX_SCORE,14.50631558
combo,ANX_SCORE,5.784721068
prosperity,ANX_SCORE,-8.743615717
southern,ANX_SCORE,-7.776067086
connect,ANX_SCORE,-13.17936284
ca,ANX_SCORE,-0.600095812
food,ANX_SCORE,-0.285835613
dami,ANX_SCORE,0.057641698
saddest,ANX_SCORE,-0.532697096
bucket,ANX_SCORE,-5.813376572
hater,ANX_SCORE,-29.17248339
chip,ANX_SCORE,-1.665019655
beautiful,ANX_SCORE,-11.9119142
breakfast,ANX_SCORE,-7.331298481
salt,ANX_SCORE,-19.49026444
uncles,ANX_SCORE,22.35572157
kat,ANX_SCORE,8.498954508
realize,ANX_SCORE,-11.6576477
problem,ANX_SCORE,1.261832758
throat,ANX_SCORE,0.561136411
soooooooo,ANX_SCORE,-4.541972187
basketball,ANX_SCORE,-15.22242093
spoon,ANX_SCORE,-13.19974324
snack,ANX_SCORE,-7.206727216
shocked,ANX_SCORE,9.17525
yr,ANX_SCORE,1.299022988
ment,ANX_SCORE,-0.259814338
juliet,ANX_SCORE,0.047016137
rose,ANX_SCORE,31.89161628
bears,ANX_SCORE,-9.530884259
participate,ANX_SCORE,-19.01503165
blast,ANX_SCORE,-14.87083318
posts,ANX_SCORE,0.652719838
gee,ANX_SCORE,-0.929435879
evening,ANX_SCORE,-0.566880159
rope,ANX_SCORE,-14.77164458
universal,ANX_SCORE,-1.920878232
tale,ANX_SCORE,-0.777693568
ce,ANX_SCORE,0.217423836
destruction,ANX_SCORE,-10.2521368
rug,ANX_SCORE,5.578055813
ghetto,ANX_SCORE,-8.163721795
whew,ANX_SCORE,8.167752803
files,ANX_SCORE,-11.75061483
ko,ANX_SCORE,0.070679691
court,ANX_SCORE,0.934134131
landed,ANX_SCORE,3.180177409
jackie,ANX_SCORE,1.291714678
useless,ANX_SCORE,-10.72099519
desperately,ANX_SCORE,23.52653522
accidentally,ANX_SCORE,1.229905261
replacement,ANX_SCORE,-5.607469703
reply,ANX_SCORE,-2.037527772
lewis,ANX_SCORE,4.361060694
morn,ANX_SCORE,-0.86641993
traveling,ANX_SCORE,-11.59405269
faced,ANX_SCORE,21.79837401
require,ANX_SCORE,1.949564744
economy,ANX_SCORE,-5.640341612
ian,ANX_SCORE,4.681972168
flowing,ANX_SCORE,4.98520879
event,ANX_SCORE,-22.18549942
pineapple,ANX_SCORE,-2.025117444
homemade,ANX_SCORE,-1.11660994
guessing,ANX_SCORE,-4.533464178
racism,ANX_SCORE,-0.749066693
highway,ANX_SCORE,-22.95261623
kin,ANX_SCORE,-2.043559302
system,ANX_SCORE,-0.813497174
officers,ANX_SCORE,1.122642057
colts,ANX_SCORE,-2.917339783
don,ANX_SCORE,-2.532843501
visit,ANX_SCORE,4.455247698
disappoint,ANX_SCORE,-1.149431913
realise,ANX_SCORE,-10.98217475
nintendo,ANX_SCORE,-2.553588298
screwing,ANX_SCORE,8.531602755
breast,ANX_SCORE,0.97065871
velvet,ANX_SCORE,-0.159322285
believes,ANX_SCORE,-2.366853996
statistics,ANX_SCORE,-1.503905488
booo,ANX_SCORE,1.846110022
leather,ANX_SCORE,-0.841937397
tuned,ANX_SCORE,-1.049002217
eventually,ANX_SCORE,3.909371334
ease,ANX_SCORE,9.721856023
dc,ANX_SCORE,-3.875906289
desktop,ANX_SCORE,-8.232979101
born,ANX_SCORE,2.055096521
disappeared,ANX_SCORE,-0.457944344
eating,ANX_SCORE,-5.391681733
advice,ANX_SCORE,-0.721044846
creation,ANX_SCORE,-21.76148841
mitchell,ANX_SCORE,-2.457898822
vagina,ANX_SCORE,1.356679554
liar,ANX_SCORE,12.21985989
heat,ANX_SCORE,-14.20866748
chopped,ANX_SCORE,-33.34693076
donations,ANX_SCORE,-16.88237424
rains,ANX_SCORE,-4.068596908
plans,ANX_SCORE,-7.160890262
assuming,ANX_SCORE,-5.830991353
treating,ANX_SCORE,6.327353398
newspaper,ANX_SCORE,4.656123454
midget,ANX_SCORE,0.228808726
awareness,ANX_SCORE,0.414012651
recover,ANX_SCORE,1.669740242
running,ANX_SCORE,-4.994198942
drinking,ANX_SCORE,-2.350939754
meets,ANX_SCORE,-10.52545597
ate,ANX_SCORE,-1.007180289
hamburger,ANX_SCORE,-14.99245361
winter,ANX_SCORE,0.552631576
reference,ANX_SCORE,5.279811551
disturb,ANX_SCORE,-16.77266182
paying,ANX_SCORE,-1.462261185
mic,ANX_SCORE,-9.706039763
dat,ANX_SCORE,-1.629550532
pals,ANX_SCORE,5.516591588
nuclear,ANX_SCORE,-78.70127561
alam,ANX_SCORE,-0.78370503
settings,ANX_SCORE,-0.045090369
reaction,ANX_SCORE,-22.1899502
hooray,ANX_SCORE,-1.839423276
vegas,ANX_SCORE,-12.36478295
required,ANX_SCORE,-6.265441801
oxygen,ANX_SCORE,-16.48377929
recognition,ANX_SCORE,67.33403034
occasion,ANX_SCORE,0.390295658
leader,ANX_SCORE,-21.30772284
assignments,ANX_SCORE,0.608712178
stabbed,ANX_SCORE,4.661960265
awesome,ANX_SCORE,-19.89395351
criticize,ANX_SCORE,-3.808221397
bottle,ANX_SCORE,-2.253321539
yer,ANX_SCORE,-1.052722026
ron,ANX_SCORE,-13.95377736
uploading,ANX_SCORE,13.64431296
tax,ANX_SCORE,7.087025023
countless,ANX_SCORE,-0.496029273
labor,ANX_SCORE,23.37760004
emptiness,ANX_SCORE,18.21260815
guidance,ANX_SCORE,-9.9731874
degree,ANX_SCORE,-15.43729675
noodle,ANX_SCORE,-5.410968408
fresh,ANX_SCORE,-9.63981308
round,ANX_SCORE,-15.12492911
awe,ANX_SCORE,-12.28233918
gap,ANX_SCORE,-6.649954319
aku,ANX_SCORE,-1.355722048
eternity,ANX_SCORE,-9.641412817
asian,ANX_SCORE,-7.914380036
weak,ANX_SCORE,-1.798095041
arrival,ANX_SCORE,-0.610422565
bruise,ANX_SCORE,0.173503951
chi,ANX_SCORE,-4.124305842
creative,ANX_SCORE,-5.846372199
poems,ANX_SCORE,-0.059154941
diamonds,ANX_SCORE,-2.665553239
allowing,ANX_SCORE,6.180731295
sail,ANX_SCORE,4.079774978
gov,ANX_SCORE,6.23409308
playlist,ANX_SCORE,-1.342092624
map,ANX_SCORE,-13.33867156
bed,ANX_SCORE,10.07287495
wives,ANX_SCORE,-9.18979821
carrie,ANX_SCORE,-0.254014573
pisses,ANX_SCORE,24.6660667
mosquito,ANX_SCORE,-0.050453435
design,ANX_SCORE,-1.999721305
xo,ANX_SCORE,0.75313559
youuu,ANX_SCORE,10.62167441
prove,ANX_SCORE,5.145934367
zumba,ANX_SCORE,-20.49187838
drowning,ANX_SCORE,5.895744856
gender,ANX_SCORE,-3.125149579
doors,ANX_SCORE,-10.25410219
monitor,ANX_SCORE,24.46122849
fortune,ANX_SCORE,-0.533671724
pork,ANX_SCORE,-0.13131716
zach,ANX_SCORE,12.54669272
potato,ANX_SCORE,-3.757989053
revision,ANX_SCORE,0.096332972
insane,ANX_SCORE,24.32758405
fragile,ANX_SCORE,1.566896936
greed,ANX_SCORE,-5.798714467
feast,ANX_SCORE,-7.190200396
error,ANX_SCORE,-9.00790735
sons,ANX_SCORE,-0.458097277
atmosphere,ANX_SCORE,-8.264310674
sharing,ANX_SCORE,-4.487772381
ruin,ANX_SCORE,3.487764957
yucky,ANX_SCORE,1.964176418
tub,ANX_SCORE,-0.356118121
production,ANX_SCORE,-0.81722887
responses,ANX_SCORE,-3.803983886
australia,ANX_SCORE,-14.80028635
drunk,ANX_SCORE,-9.504943163
cookout,ANX_SCORE,0.267618056
zealand,ANX_SCORE,-11.02269368
switched,ANX_SCORE,-0.554249808
messing,ANX_SCORE,7.183359719
mature,ANX_SCORE,0.527095053
issue,ANX_SCORE,19.77221733
severe,ANX_SCORE,10.57063102
disappear,ANX_SCORE,5.536031218
break,ANX_SCORE,6.333348402
needed,ANX_SCORE,7.907438382
psych,ANX_SCORE,5.024890014
cap,ANX_SCORE,24.84073073
von,ANX_SCORE,-21.23913771
recieved,ANX_SCORE,-4.616733908
stopped,ANX_SCORE,4.192295872
electric,ANX_SCORE,-7.747718252
doomed,ANX_SCORE,0.65197355
poverty,ANX_SCORE,4.187218606
daughter's,ANX_SCORE,0.267025485
kindness,ANX_SCORE,-13.45378137
foolish,ANX_SCORE,-20.77506047
fire,ANX_SCORE,1.511846879
roommate,ANX_SCORE,1.643575345
events,ANX_SCORE,-11.59054566
expecting,ANX_SCORE,-1.267964367
funn,ANX_SCORE,-3.822055507
ny,ANX_SCORE,13.38751735
cleanin,ANX_SCORE,8.422935456
mal,ANX_SCORE,-0.437422264
pancakes,ANX_SCORE,-6.658455162
cousin,ANX_SCORE,11.58490171
ice,ANX_SCORE,-0.153424782
tonite,ANX_SCORE,-7.538228257
holmes,ANX_SCORE,-38.82540482
anytime,ANX_SCORE,-2.528406824
bein,ANX_SCORE,13.1011129
rolls,ANX_SCORE,-3.071946582
beats,ANX_SCORE,0.880919981
pole,ANX_SCORE,1.333108304
religious,ANX_SCORE,-9.115734107
dream,ANX_SCORE,0.207776112
higher,ANX_SCORE,-22.27830965
bars,ANX_SCORE,-8.810752753
immortal,ANX_SCORE,-9.537952727
utah,ANX_SCORE,-23.53200863
focusing,ANX_SCORE,-5.552077552
weeds,ANX_SCORE,-8.076817884
club,ANX_SCORE,-8.442448204
prevent,ANX_SCORE,-16.79985076
whoa,ANX_SCORE,-10.01913984
believers,ANX_SCORE,-10.79629423
koi,ANX_SCORE,0.011092609
bees,ANX_SCORE,-1.670728943
waited,ANX_SCORE,-0.914399032
yayy,ANX_SCORE,6.103590642
wave,ANX_SCORE,-31.5407274
man,ANX_SCORE,-25.15909957
deck,ANX_SCORE,-16.45628392
assignment,ANX_SCORE,2.514385376
wan,ANX_SCORE,-1.054530303
bingo,ANX_SCORE,-14.78062637
osama,ANX_SCORE,-0.275325056
pr,ANX_SCORE,-1.355803792
legendary,ANX_SCORE,-19.46110225
yun,ANX_SCORE,2.533643088
ser,ANX_SCORE,0.327365601
touch,ANX_SCORE,-2.857849561
volleyball,ANX_SCORE,-14.4806272
month,ANX_SCORE,-2.475531082
turtles,ANX_SCORE,-0.212810818
ignorance,ANX_SCORE,-2.072894075
comic,ANX_SCORE,6.326799404
goat,ANX_SCORE,-56.75401165
emma,ANX_SCORE,9.08724875
cos,ANX_SCORE,0.090367898
dieing,ANX_SCORE,-10.94501887
startin,ANX_SCORE,-9.056485235
crazies,ANX_SCORE,-17.26573457
ago,ANX_SCORE,-14.92647939
poet,ANX_SCORE,-3.275670602
