term,category,weight
donut,ANX_SCORE,-3.626260319
ben,ANX_SCORE,-1.16198279
smiled,ANX_SCORE,-1.463388531
snake,ANX_SCORE,-2.775199023
salon,ANX_SCORE,4.806684891
she's,ANX_SCORE,21.22458423
dreams,ANX_SCORE,13.77713863
freaks,ANX_SCORE,-0.379861593
needless,ANX_SCORE,1.662046289
difficulty,ANX_SCORE,-4.498737029
newspaper,ANX_SCORE,-1.782424855
expecting,ANX_SCORE,-11.60420071
front,ANX_SCORE,-10.84306501
kansas,ANX_SCORE,-0.874200679
simply,ANX_SCORE,20.91406077
tune,ANX_SCORE,19.60480828
ni,ANX_SCORE,3.980439608
objects,ANX_SCORE,-3.531602281
letter,ANX_SCORE,18.74978469
soft,ANX_SCORE,11.50929274
work,ANX_SCORE,-2.975435353
protected,ANX_SCORE,0.015681246
reed,ANX_SCORE,7.278433904
saints,ANX_SCORE,-14.14919829
thx,ANX_SCORE,9.922254459
passport,ANX_SCORE,5.203918206
automatic,ANX_SCORE,-5.173504077
hairs,ANX_SCORE,3.101564905
obnoxious,ANX_SCORE,-4.649816768
launch,ANX_SCORE,-9.939251972
communication,ANX_SCORE,-13.04001852
lady,ANX_SCORE,-6.214723109
steel,ANX_SCORE,-0.643638782
cigarette,ANX_SCORE,5.526996638
exited,ANX_SCORE,-7.640542523
cutting,ANX_SCORE,-6.236920993
hood,ANX_SCORE,-7.983049397
surprisingly,ANX_SCORE,19.30671376
remedy,ANX_SCORE,-2.626958467
accepted,ANX_SCORE,7.969039388
enjoyable,ANX_SCORE,9.293528563
organic,ANX_SCORE,-1.58258246
selfish,ANX_SCORE,15.51205042
heh,ANX_SCORE,-2.284588061
android,ANX_SCORE,-8.485915288
disaster,ANX_SCORE,2.302424625
anyone's,ANX_SCORE,3.481341049
tuesdays,ANX_SCORE,-1.229090538
dunno,ANX_SCORE,8.590280016
abs,ANX_SCORE,-4.45250217
im,ANX_SCORE,-6.085642711
performance,ANX_SCORE,-3.7545044
french,ANX_SCORE,6.859756501
invention,ANX_SCORE,-3.369896902
wednesday,ANX_SCORE,13.62064733
alien,ANX_SCORE,-0.664762453
cloud,ANX_SCORE,-10.99953205
inform,ANX_SCORE,-3.04052295
upper,ANX_SCORE,1.637613516
differently,ANX_SCORE,-10.36448124
bud,ANX_SCORE,2.582328779
method,ANX_SCORE,-10.61154932
grandmother,ANX_SCORE,0.193998158
spiders,ANX_SCORE,-0.52749673
mar,ANX_SCORE,5.035132351
prayed,ANX_SCORE,-0.427969684
essential,ANX_SCORE,5.433551173
blind,ANX_SCORE,-13.68538281
suck,ANX_SCORE,4.25367728
judged,ANX_SCORE,5.323152031
windows,ANX_SCORE,-20.91159812
fruits,ANX_SCORE,-3.991166805
atl,ANX_SCORE,3.306148289
miller,ANX_SCORE,-2.954782776
bday,ANX_SCORE,16.2478306
chi,ANX_SCORE,-11.32297629
venture,ANX_SCORE,-0.211053713
ir,ANX_SCORE,1.593883089
handed,ANX_SCORE,-2.342591189
jelly,ANX_SCORE,-14.81151038
english,ANX_SCORE,14.82349583
drag,ANX_SCORE,11.93978983
crowd,ANX_SCORE,-13.55224781
races,ANX_SCORE,-3.33601191
innocence,ANX_SCORE,4.29409166
ironic,ANX_SCORE,-8.376857016
dye,ANX_SCORE,15.48522014
minds,ANX_SCORE,3.134268635
leg,ANX_SCORE,-5.748001302
anime,ANX_SCORE,7.427224634
mobile,ANX_SCORE,7.819020585
replies,ANX_SCORE,-4.137283313
find,ANX_SCORE,4.497924502
ehh,ANX_SCORE,6.592895857
obsession,ANX_SCORE,4.22063336
hater,ANX_SCORE,-6.6832043
animals,ANX_SCORE,18.42020737
righteous,ANX_SCORE,-7.87153078
hours,ANX_SCORE,-13.48285975
comic,ANX_SCORE,-1.145147414
feb,ANX_SCORE,-3.876865293
cook,ANX_SCORE,21.60830936
spots,ANX_SCORE,-1.704333281
ban,ANX_SCORE,6.293975573
glory,ANX_SCORE,-9.034646724
hall,ANX_SCORE,-10.09106397
tuesday,ANX_SCORE,-0.282787233
rear,ANX_SCORE,-1.928721565
war,ANX_SCORE,0.990961903
evolution,ANX_SCORE,-3.031738564
bam,ANX_SCORE,-4.254287602
hahah,ANX_SCORE,-10.60645966
dicks,ANX_SCORE,3.255713429
manga,ANX_SCORE,15.36937933
guess,ANX_SCORE,23.05162287
witnessed,ANX_SCORE,-6.502778371
struck,ANX_SCORE,-0.420315292
ideas,ANX_SCORE,-5.318609332
kick,ANX_SCORE,-2.605461101
memories,ANX_SCORE,16.05894424
epic,ANX_SCORE,-1.517174512
meet,ANX_SCORE,5.28708883
yankees,ANX_SCORE,4.053896
bury,ANX_SCORE,-5.109058761
milk,ANX_SCORE,-27.65573903
omfg,ANX_SCORE,-13.2034423
hearted,ANX_SCORE,-7.989138275
repeating,ANX_SCORE,2.705899781
flames,ANX_SCORE,-0.001998828
spark,ANX_SCORE,3.989778307
fruit,ANX_SCORE,-5.033957665
creator,ANX_SCORE,-7.909479413
hooked,ANX_SCORE,4.998091754
em,ANX_SCORE,-8.08684596
collins,ANX_SCORE,6.872959397
bun,ANX_SCORE,-4.256893016
term,ANX_SCORE,0.064778055
bed,ANX_SCORE,25.86217456
rarely,ANX_SCORE,-0.264169213
matters,ANX_SCORE,-6.33312974
sneeze,ANX_SCORE,10.0671099
send,ANX_SCORE,5.075610069
basket,ANX_SCORE,4.724458259
coast,ANX_SCORE,-17.17674174
cities,ANX_SCORE,1.094074613
aliens,ANX_SCORE,-2.408657761
midst,ANX_SCORE,-9.715652135
electric,ANX_SCORE,-17.58540783
giants,ANX_SCORE,6.88924234
fat,ANX_SCORE,-18.27272165
tennessee,ANX_SCORE,15.04670844
dressed,ANX_SCORE,-10.97719707
clock,ANX_SCORE,-10.05197074
teenage,ANX_SCORE,-1.334202822
speaking,ANX_SCORE,3.932660786
store,ANX_SCORE,16.3877814
iii,ANX_SCORE,1.056795851
deadline,ANX_SCORE,3.651635196
haunt,ANX_SCORE,-5.675759798
videos,ANX_SCORE,10.94509339
sexual,ANX_SCORE,10.73958749
experiences,ANX_SCORE,-9.70809775
ads,ANX_SCORE,6.069413028
mattress,ANX_SCORE,-5.883499543
mic,ANX_SCORE,7.753852562
creep,ANX_SCORE,5.976765889
road,ANX_SCORE,-11.3701713
women's,ANX_SCORE,-2.58175311
cheer,ANX_SCORE,9.199191275
judge,ANX_SCORE,10.17225306
pulled,ANX_SCORE,-0.085876154
detroit,ANX_SCORE,1.077680699
grey,ANX_SCORE,7.306555877
provide,ANX_SCORE,2.477779436
mushrooms,ANX_SCORE,0.872305214
obama,ANX_SCORE,-29.69013932
cheering,ANX_SCORE,0.787750722
test,ANX_SCORE,-23.02043206
moral,ANX_SCORE,-3.170571286
die,ANX_SCORE,3.215563695
sinking,ANX_SCORE,2.498016806
row,ANX_SCORE,11.10107664
major,ANX_SCORE,-6.575519031
suit,ANX_SCORE,-6.040329797
immune,ANX_SCORE,-4.216283477
days,ANX_SCORE,18.9545931
hack,ANX_SCORE,2.642086299
asap,ANX_SCORE,-5.903522772
yrs,ANX_SCORE,-15.30423775
smelling,ANX_SCORE,2.004394481
offline,ANX_SCORE,6.969453163
compliment,ANX_SCORE,4.392155146
appointment,ANX_SCORE,0.598281874
emotion,ANX_SCORE,-5.588385163
lack,ANX_SCORE,24.33376306
device,ANX_SCORE,-2.60272777
places,ANX_SCORE,-2.959323013
remove,ANX_SCORE,-7.580825664
kindness,ANX_SCORE,-5.536289757
episodes,ANX_SCORE,12.61671663
salmon,ANX_SCORE,2.958740657
boys,ANX_SCORE,25.2487714
celebrity,ANX_SCORE,0.405104452
err,ANX_SCORE,-1.69974342
click,ANX_SCORE,11.2487918
soup,ANX_SCORE,-13.72632107
kool,ANX_SCORE,-1.363682096
bullets,ANX_SCORE,-11.14813928
rainbow,ANX_SCORE,-12.28424754
mashed,ANX_SCORE,2.01410006
union,ANX_SCORE,-4.147032895
um,ANX_SCORE,6.233436726
btw,ANX_SCORE,4.112073426
pretending,ANX_SCORE,11.40606188
activity,ANX_SCORE,5.516699852
remembered,ANX_SCORE,4.889578778
missed,ANX_SCORE,-3.888964046
ds,ANX_SCORE,18.51168966
twist,ANX_SCORE,-5.159989526
market,ANX_SCORE,10.3107921
allergic,ANX_SCORE,4.403043179
pipe,ANX_SCORE,2.464903011
von,ANX_SCORE,6.103620245
metro,ANX_SCORE,4.009755213
hated,ANX_SCORE,-6.215159758
prepare,ANX_SCORE,-6.54417767
closet,ANX_SCORE,8.618758647
decides,ANX_SCORE,-1.628071608
pond,ANX_SCORE,-3.995980591
created,ANX_SCORE,-10.32315988
preparation,ANX_SCORE,-8.954642797
practically,ANX_SCORE,7.534752022
graduated,ANX_SCORE,9.145083616
waffle,ANX_SCORE,-9.099908417
arguments,ANX_SCORE,-3.596842923
jus,ANX_SCORE,-3.936229247
birthday,ANX_SCORE,4.596226281
books,ANX_SCORE,6.433068776
session,ANX_SCORE,8.491099487
stat,ANX_SCORE,6.524388151
fox,ANX_SCORE,21.29472626
stove,ANX_SCORE,0.152739812
pens,ANX_SCORE,-7.347671236
johns,ANX_SCORE,5.532199562
shop,ANX_SCORE,11.43631288
map,ANX_SCORE,-3.546399804
balls,ANX_SCORE,-31.768769
sing,ANX_SCORE,9.746606407
chased,ANX_SCORE,-4.123692211
poppin,ANX_SCORE,3.006472646
friday,ANX_SCORE,5.336288484
nicer,ANX_SCORE,2.945409532
medical,ANX_SCORE,7.12613849
sword,ANX_SCORE,-3.738430641
fuk,ANX_SCORE,-3.077746931
retail,ANX_SCORE,11.17564639
magical,ANX_SCORE,-6.190823757
machines,ANX_SCORE,-2.808461243
licking,ANX_SCORE,-2.779499529
washington,ANX_SCORE,-9.587666895
global,ANX_SCORE,-8.231711545
teacher,ANX_SCORE,-10.63868414
illness,ANX_SCORE,7.863784164
drill,ANX_SCORE,9.78411869
requires,ANX_SCORE,0.032269512
version,ANX_SCORE,0.285985056
bunch,ANX_SCORE,7.688462381
blocks,ANX_SCORE,-4.074181509
push,ANX_SCORE,20.43705927
repeatedly,ANX_SCORE,-5.056589461
practicing,ANX_SCORE,0.600326246
void,ANX_SCORE,-14.83633093
relieved,ANX_SCORE,-0.426489827
workout,ANX_SCORE,-13.69125066
tokyo,ANX_SCORE,9.971967256
nov,ANX_SCORE,5.618383828
chair,ANX_SCORE,8.684702105
wake,ANX_SCORE,1.473008328
joining,ANX_SCORE,-7.562494119
lunch,ANX_SCORE,-1.067248597
sudden,ANX_SCORE,-7.094872266
body,ANX_SCORE,-3.270352891
television,ANX_SCORE,6.648663159
demon,ANX_SCORE,-4.730663724
attitude,ANX_SCORE,0.448516336
blowing,ANX_SCORE,0.281381432
curious,ANX_SCORE,-11.37169936
evening,ANX_SCORE,5.556276596
nasa,ANX_SCORE,-4.408678574
evil,ANX_SCORE,-2.077213926
kisses,ANX_SCORE,-2.8910778
talks,ANX_SCORE,-5.552642433
cut,ANX_SCORE,-16.81081492
bedtime,ANX_SCORE,3.184212441
forces,ANX_SCORE,1.361098427
rocking,ANX_SCORE,-6.999208559
brain,ANX_SCORE,11.57850019
sipping,ANX_SCORE,3.679445343
til,ANX_SCORE,1.062838091
paris,ANX_SCORE,-8.355402274
reasonable,ANX_SCORE,5.677961305
greatest,ANX_SCORE,-20.67830289
services,ANX_SCORE,-1.046064549
craziest,ANX_SCORE,0.018718473
biscuits,ANX_SCORE,4.568473691
tore,ANX_SCORE,-9.09694084
ruled,ANX_SCORE,2.918623222
facing,ANX_SCORE,-0.145827765
blew,ANX_SCORE,-13.61413004
spontaneous,ANX_SCORE,-1.19228822
sons,ANX_SCORE,-17.67450529
mess,ANX_SCORE,-0.293740482
chapter,ANX_SCORE,24.55388625
shot,ANX_SCORE,-19.68437079
kindly,ANX_SCORE,-2.488934741
determine,ANX_SCORE,1.926261332
bond,ANX_SCORE,-2.532583065
dragged,ANX_SCORE,1.03062063
recommended,ANX_SCORE,-2.801877425
tale,ANX_SCORE,-2.178531553
call,ANX_SCORE,-21.28475376
fights,ANX_SCORE,-14.68172184
terrifying,ANX_SCORE,7.218192402
coconut,ANX_SCORE,-3.558847482
turner,ANX_SCORE,-7.625351699
crunch,ANX_SCORE,-10.22866403
pokemon,ANX_SCORE,6.915242343
jab,ANX_SCORE,-2.339121355
liking,ANX_SCORE,-2.465335169
noble,ANX_SCORE,-13.30899999
sony,ANX_SCORE,-4.407383856
dong,ANX_SCORE,-0.184925477
trigger,ANX_SCORE,3.637887407
pillow,ANX_SCORE,-9.001714666
bow,ANX_SCORE,4.338746647
tasted,ANX_SCORE,9.689927013
plug,ANX_SCORE,-4.428983238
stole,ANX_SCORE,-2.715196447
tradition,ANX_SCORE,2.762029688
drove,ANX_SCORE,12.40804053
asia,ANX_SCORE,-1.06427759
clever,ANX_SCORE,-11.11837003
grasp,ANX_SCORE,-7.159633047
fabulous,ANX_SCORE,-10.29331677
adults,ANX_SCORE,-9.126123499
images,ANX_SCORE,3.573245517
obstacles,ANX_SCORE,-1.420703852
orange,ANX_SCORE,8.734821045
errors,ANX_SCORE,-0.792930772
mysterious,ANX_SCORE,-6.184810804
unsure,ANX_SCORE,-2.588229062
australia,ANX_SCORE,-5.623328116
improvement,ANX_SCORE,0.419398642
consume,ANX_SCORE,2.308673
cuts,ANX_SCORE,-12.29353925
loud,ANX_SCORE,-0.966673606
reunion,ANX_SCORE,-1.370977357
october,ANX_SCORE,16.13880463
nanny,ANX_SCORE,2.863570659
fee,ANX_SCORE,1.551825222
hp,ANX_SCORE,7.52332663
settle,ANX_SCORE,-8.830643347
montana,ANX_SCORE,0.042409085
zealand,ANX_SCORE,-4.578023305
uno,ANX_SCORE,0.685159637
ship,ANX_SCORE,2.478878065
worked,ANX_SCORE,-29.32441064
gimme,ANX_SCORE,-8.459016272
cancel,ANX_SCORE,-10.45308269
robinson,ANX_SCORE,4.023523909
boxes,ANX_SCORE,6.848262572
truck,ANX_SCORE,10.34816986
suggestion,ANX_SCORE,2.511529318
cold,ANX_SCORE,-0.279235093
fountain,ANX_SCORE,-5.872644938
gallon,ANX_SCORE,-8.706137162
salute,ANX_SCORE,-0.605169796
addictive,ANX_SCORE,11.12125548
september,ANX_SCORE,0.662665427
guts,ANX_SCORE,4.352618568
ah,ANX_SCORE,-6.09704841
lecture,ANX_SCORE,20.5680659
chew,ANX_SCORE,7.606943296
adams,ANX_SCORE,-7.781884741
priority,ANX_SCORE,5.802473882
raise,ANX_SCORE,-10.09101086
ohhh,ANX_SCORE,3.24328756
shirts,ANX_SCORE,0.806936059
cops,ANX_SCORE,4.271898216
jerk,ANX_SCORE,16.92657473
ashamed,ANX_SCORE,-1.122649826
dorm,ANX_SCORE,11.2570277
random,ANX_SCORE,-12.80391949
failure,ANX_SCORE,-15.40989233
dem,ANX_SCORE,0.846348443
apartment,ANX_SCORE,2.919871251
schedule,ANX_SCORE,-15.76227222
wikipedia,ANX_SCORE,-4.240655028
minor,ANX_SCORE,-3.097447465
notebook,ANX_SCORE,4.984585332
colorado,ANX_SCORE,-15.938786
strange,ANX_SCORE,-3.539764451
horizon,ANX_SCORE,0.32274809
active,ANX_SCORE,1.816912914
inspired,ANX_SCORE,-0.742827689
snack,ANX_SCORE,-3.000286289
circle,ANX_SCORE,-2.100530282
smarter,ANX_SCORE,-1.174373583
parts,ANX_SCORE,14.68973645
runner,ANX_SCORE,6.575967552
place,ANX_SCORE,-6.973404892
degree,ANX_SCORE,-14.71332779
drugs,ANX_SCORE,4.52482397
intended,ANX_SCORE,-2.741555266
truth,ANX_SCORE,-17.60810947
waist,ANX_SCORE,0.32070258
thrilled,ANX_SCORE,2.354468763
grave,ANX_SCORE,-5.888466816
kill,ANX_SCORE,-5.247577599
correction,ANX_SCORE,5.543434444
bo,ANX_SCORE,-7.184621223
reason,ANX_SCORE,-19.4224926
dressing,ANX_SCORE,-0.547159995
city,ANX_SCORE,-4.489900368
lifestyle,ANX_SCORE,-2.687962473
promising,ANX_SCORE,0.315565622
opinion,ANX_SCORE,3.497073897
flag,ANX_SCORE,-12.55456957
shattered,ANX_SCORE,4.771146499
putting,ANX_SCORE,-19.60452924
wins,ANX_SCORE,-2.122286141
devils,ANX_SCORE,-2.934525213
turning,ANX_SCORE,-1.247683292
forgiveness,ANX_SCORE,3.125199966
wander,ANX_SCORE,1.943051343
recording,ANX_SCORE,10.01882433
bars,ANX_SCORE,-5.690682805
spent,ANX_SCORE,5.253026808
oz,ANX_SCORE,0.740797546
squirrel,ANX_SCORE,-6.236277861
ay,ANX_SCORE,0.811951953
suffered,ANX_SCORE,-4.885393896
stage,ANX_SCORE,-1.891364943
snacks,ANX_SCORE,-8.087640672
hid,ANX_SCORE,2.99209204
cape,ANX_SCORE,1.040446176
dam,ANX_SCORE,-31.44351765
doom,ANX_SCORE,18.04911031
acting,ANX_SCORE,8.660695854
peoples,ANX_SCORE,-9.761599231
con,ANX_SCORE,6.128621825
bullshit,ANX_SCORE,10.51098981
combination,ANX_SCORE,3.774933207
crackers,ANX_SCORE,-4.27050815
error,ANX_SCORE,-0.324063664
jazz,ANX_SCORE,10.37648365
connected,ANX_SCORE,11.83521486
plenty,ANX_SCORE,3.396423761
recent,ANX_SCORE,-6.107897727
frustration,ANX_SCORE,7.330563484
testing,ANX_SCORE,-11.57361069
confused,ANX_SCORE,27.92573542
stepping,ANX_SCORE,-5.82381846
plastic,ANX_SCORE,-6.915680492
lite,ANX_SCORE,-8.163188061
purpose,ANX_SCORE,4.331965003
leave,ANX_SCORE,2.530625505
throwing,ANX_SCORE,-16.21597331
experiment,ANX_SCORE,-5.134896333
sista,ANX_SCORE,0.003938626
updating,ANX_SCORE,0.749532719
overwhelmed,ANX_SCORE,12.0078444
toooo,ANX_SCORE,-0.388829923
surprised,ANX_SCORE,5.849494876
son's,ANX_SCORE,-3.780353053
hrs,ANX_SCORE,-15.33402232
rejected,ANX_SCORE,7.456202001
underestimate,ANX_SCORE,5.755482912
surely,ANX_SCORE,-4.210092693
noise,ANX_SCORE,3.885465954
drowned,ANX_SCORE,-1.372293745
conflict,ANX_SCORE,4.969391786
eyes,ANX_SCORE,2.396858573
debating,ANX_SCORE,-11.64120933
failed,ANX_SCORE,19.4520341
classes,ANX_SCORE,-1.767301537
consequences,ANX_SCORE,-3.521233874
bull,ANX_SCORE,15.97707997
se,ANX_SCORE,1.90364373
grill,ANX_SCORE,6.117534991
shadows,ANX_SCORE,-3.1574102
rally,ANX_SCORE,6.427425116
ants,ANX_SCORE,-3.243534305
toaster,ANX_SCORE,-3.20411337
fly,ANX_SCORE,-0.968414637
meaningless,ANX_SCORE,7.936761039
experience,ANX_SCORE,-24.02371864
medal,ANX_SCORE,-0.645907675
tasting,ANX_SCORE,-4.767638123
cherish,ANX_SCORE,-5.671753894
wounds,ANX_SCORE,5.044131079
figures,ANX_SCORE,-4.6921238
project,ANX_SCORE,0.173799601
atmosphere,ANX_SCORE,-1.823625529
